objective1,objective2
3963.469916417367,12624.410275635628
4114.850910138657,11315.056494207995
4225.59189663761,10893.524700615473
4112.72297316899,11755.483955721047
4022.9983529167416,11952.905199469975
4233.260212558827,9772.437568295498
4101.594946251451,11865.793925716755
3873.2406549656307,12667.723151459415
3995.7485607196513,12509.16948304524
3811.8537733324906,12703.887003349722
3789.055143616056,12807.87196188052
4131.646966521259,11064.112963322012
