generation,min_fitness
1,45.84852098536417
2,43.97117064675689
3,41.729691413825336
4,39.049506720794525
5,39.049506720794525
6,37.865563841814954
7,37.865563841814954
8,37.35899403776229
9,36.42619401765569
10,36.42619401765569
11,35.2513837808034
12,35.02657551050902
13,34.354298562295554
14,34.15864776572498
15,33.99874814567021
16,33.337264793923026
17,33.08695172708448
18,32.90459098287525
19,31.976854035946268
20,31.648502492509202
21,31.286321521128123
22,30.941699964117106
23,30.817104783707645
24,30.332251950472827
25,29.567334183935376
26,29.567334183935376
27,29.45304519369472
28,29.31394426437301
29,29.03280000960491
30,29.03280000960491
31,28.65193874997294
32,28.508116699868093
33,28.508116699868093
34,28.39241728188147
35,28.39241728188147
36,28.38781534304803
37,28.38781534304803
38,28.38781534304803
39,28.38781534304803
40,28.38781534304803
41,28.38781534304803
42,28.38781534304803
43,28.38781534304803
44,28.38781534304803
45,28.38781534304803
46,28.38781534304803
47,28.38781534304803
48,28.38781534304803
49,28.38781534304803
50,28.38781534304803
51,28.38781534304803
52,28.38781534304803
53,28.38781534304803
54,28.38781534304803
55,28.38781534304803
56,28.131739312429193
57,26.796697318724068
58,26.796697318724068
59,26.615398500350736
60,25.844807270234796
61,25.844807270234796
62,25.844807270234796
63,25.844807270234796
64,25.844807270234796
65,25.813566915262523
66,25.813566915262523
67,25.590932967153133
68,25.590932967153133
69,25.32620509883863
70,25.187211326360686
71,24.76313856119154
72,24.735800313141045
73,24.5880568133921
74,24.57462557260855
75,24.399543824809115
76,24.399543824809115
77,24.399543824809115
78,24.399543824809115
79,24.399543824809115
80,24.399543824809115
81,24.399543824809115
82,24.399543824809115
83,24.399543824809115
84,24.399543824809115
85,24.399543824809115
86,24.399543824809115
87,24.399543824809115
88,24.399543824809115
89,24.399543824809115
90,24.385724407362726
91,24.21034960110592
92,24.21034960110592
93,24.1679489070918
94,24.1679489070918
95,24.1679489070918
96,24.1679489070918
97,24.1679489070918
98,24.1679489070918
99,24.1679489070918
100,24.1679489070918
101,24.1679489070918
102,24.1679489070918
103,24.1679489070918
104,24.1679489070918
105,23.679213196534587
106,23.679213196534587
107,23.679213196534587
108,23.529583225449475
109,23.529583225449475
110,23.529583225449475
111,23.529583225449475
112,23.529583225449475
113,23.529583225449475
114,23.529583225449475
115,23.529583225449475
116,23.529583225449475
117,23.529583225449475
118,23.529583225449475
119,23.529583225449475
120,23.529583225449475
121,23.529583225449475
122,23.529583225449475
123,23.529583225449475
124,23.529583225449475
125,23.529583225449475
126,23.529583225449475
127,23.529583225449475
128,23.529583225449475
129,23.529583225449475
130,23.529583225449475
131,23.529583225449475
132,23.529583225449475
133,23.529583225449475
134,23.529583225449475
135,23.529583225449475
136,23.529583225449475
137,23.529583225449475
138,23.529583225449475
139,23.529583225449475
140,23.529583225449475
141,23.529583225449475
142,23.529583225449475
143,23.529583225449475
144,23.529583225449475
145,23.529583225449475
146,23.529583225449475
147,23.529583225449475
148,23.529583225449475
149,23.529583225449475
150,23.529583225449475
151,23.529583225449475
152,23.378381757919886
153,23.08074768596186
154,23.045991206484043
155,22.395119343743065
156,22.395119343743065
157,22.176052394794294
158,22.13945323402783
159,21.848198632108467
160,21.64162372486664
161,21.639169214770487
162,21.363132387576805
163,21.363132387576805
164,21.363132387576805
165,21.363132387576805
166,21.363132387576805
167,21.363132387576805
168,21.363132387576805
169,21.363132387576805
170,21.363132387576805
171,21.363132387576805
172,21.363132387576805
173,21.363132387576805
174,21.209575373266684
175,21.209575373266684
176,21.209575373266684
177,21.209575373266684
178,21.209575373266684
179,21.209575373266684
180,21.209575373266684
181,21.209575373266684
182,21.209575373266684
183,21.209575373266684
184,21.209575373266684
185,21.209575373266684
186,21.209575373266684
187,21.17376492754549
188,21.17376492754549
189,20.998024736429443
190,20.998024736429443
191,20.8807715776389
192,20.78173998100389
193,20.509443571495673
194,20.509443571495673
195,20.509443571495673
196,20.244965685095117
197,20.244965685095117
198,20.1196974210881
199,20.1196974210881
200,19.605817946223645
201,19.605817946223645
202,19.309427877369536
203,19.309427877369536
204,19.229314111700088
205,19.229314111700088
206,19.193149695769655
207,18.932924042845986
208,18.896759626915554
209,18.896759626915554
210,18.896759626915554
211,18.896759626915554
212,18.896759626915554
213,18.83009936611903
214,18.83009936611903
215,18.83009936611903
216,18.83009936611903
217,18.83009936611903
218,18.83009936611903
219,18.83009936611903
220,18.83009936611903
221,18.83009936611903
222,18.83009936611903
223,18.83009936611903
224,18.83009936611903
225,18.83009936611903
226,18.83009936611903
227,18.83009936611903
228,18.83009936611903
229,18.83009936611903
230,18.83009936611903
231,18.83009936611903
232,18.83009936611903
233,18.83009936611903
234,18.83009936611903
235,18.83009936611903
236,18.83009936611903
237,18.83009936611903
238,18.83009936611903
239,18.83009936611903
240,18.83009936611903
241,18.83009936611903
242,18.83009936611903
243,18.83009936611903
244,18.83009936611903
245,18.83009936611903
246,18.83009936611903
247,18.83009936611903
248,18.83009936611903
249,18.83009936611903
250,18.83009936611903
251,18.83009936611903
252,18.83009936611903
253,18.83009936611903
254,18.83009936611903
255,18.83009936611903
256,18.83009936611903
257,18.83009936611903
258,18.83009936611903
259,18.83009936611903
260,18.83009936611903
261,18.83009936611903
262,18.83009936611903
263,18.83009936611903
264,18.83009936611903
265,18.83009936611903
266,18.83009936611903
267,18.83009936611903
268,18.83009936611903
269,18.83009936611903
270,18.83009936611903
271,18.83009936611903
272,18.83009936611903
273,18.83009936611903
274,18.83009936611903
275,18.83009936611903
276,18.83009936611903
277,18.83009936611903
278,18.83009936611903
279,18.83009936611903
280,18.83009936611903
281,18.83009936611903
282,18.83009936611903
283,18.83009936611903
284,18.83009936611903
285,18.83009936611903
286,18.83009936611903
287,18.83009936611903
288,18.83009936611903
289,18.83009936611903
290,18.83009936611903
291,18.83009936611903
292,18.83009936611903
293,18.83009936611903
294,18.83009936611903
295,18.83009936611903
296,18.83009936611903
297,18.83009936611903
298,18.83009936611903
299,18.83009936611903
300,18.83009936611903
301,18.83009936611903
302,18.83009936611903
303,18.83009936611903
304,18.83009936611903
305,18.83009936611903
306,18.83009936611903
307,18.83009936611903
308,18.83009936611903
309,18.83009936611903
310,18.83009936611903
311,18.83009936611903
312,18.83009936611903
313,18.83009936611903
314,18.83009936611903
315,18.83009936611903
316,18.83009936611903
317,18.83009936611903
318,18.83009936611903
319,18.83009936611903
320,18.83009936611903
321,18.83009936611903
322,18.83009936611903
323,18.83009936611903
324,18.83009936611903
325,18.83009936611903
326,18.83009936611903
327,18.83009936611903
328,18.83009936611903
329,18.83009936611903
330,18.83009936611903
331,18.658840388740224
332,18.658840388740224
333,18.655196157055332
334,18.655196157055332
335,18.655196157055332
336,18.655196157055332
337,18.655196157055332
338,18.655196157055332
339,18.655196157055332
340,18.655196157055332
341,18.655196157055332
342,18.655196157055332
343,18.655196157055332
344,18.655196157055332
345,18.655196157055332
346,18.655196157055332
347,18.655196157055332
348,18.655196157055332
349,18.655196157055332
350,18.655196157055332
351,18.655196157055332
352,18.655196157055332
353,18.655196157055332
354,18.655196157055332
355,18.655196157055332
356,18.655196157055332
357,18.641121857531562
358,18.641121857531562
359,18.564042226631962
360,18.564042226631962
361,18.564042226631962
362,18.564042226631962
363,18.564042226631962
364,18.564042226631962
365,18.564042226631962
366,18.564042226631962
367,18.564042226631962
368,18.564042226631962
369,18.564042226631962
370,18.564042226631962
371,18.564042226631962
372,18.564042226631962
373,18.564042226631962
374,18.564042226631962
375,18.564042226631962
376,18.564042226631962
377,18.564042226631962
378,18.564042226631962
379,18.564042226631962
380,18.564042226631962
381,18.564042226631962
382,18.564042226631962
383,18.564042226631962
384,18.564042226631962
385,18.564042226631962
386,18.564042226631962
387,18.564042226631962
388,18.564042226631962
389,18.564042226631962
390,18.564042226631962
391,18.509214561004825
392,18.509214561004825
393,18.509214561004825
394,18.509214561004825
395,18.509214561004825
396,18.509214561004825
397,18.509214561004825
398,18.509214561004825
399,18.509214561004825
400,18.509214561004825
401,18.45410822562305
402,18.318567122291167
403,18.318567122291167
404,18.318567122291167
405,18.318567122291167
406,18.318567122291167
407,18.318567122291167
408,18.318567122291167
409,18.318567122291167
410,18.318567122291167
411,18.318567122291167
412,18.318567122291167
413,18.318567122291167
414,18.318567122291167
415,18.318567122291167
416,18.296109151862257
417,18.296109151862257
418,18.28772392357898
419,18.20365359526055
420,18.20365359526055
421,18.20365359526055
422,18.20365359526055
423,18.20365359526055
424,18.20365359526055
425,18.20365359526055
426,18.20365359526055
427,18.107022685196743
428,18.089282263390317
429,18.089282263390317
430,18.089282263390317
431,18.089282263390317
432,18.089282263390317
433,18.089282263390317
434,18.089282263390317
435,18.089282263390317
436,18.089282263390317
437,18.089282263390317
438,18.089282263390317
439,18.089282263390317
440,18.089282263390317
441,18.089282263390317
442,18.089282263390317
443,18.089282263390317
444,18.089282263390317
445,18.089282263390317
446,18.089282263390317
447,18.089282263390317
448,18.089282263390317
449,18.089282263390317
450,18.089282263390317
451,18.089282263390317
452,18.089282263390317
453,18.089282263390317
454,18.089282263390317
455,18.089282263390317
456,18.089282263390317
457,18.089282263390317
458,18.089282263390317
459,18.089282263390317
460,18.089282263390317
461,18.089282263390317
462,18.089282263390317
463,18.089282263390317
464,18.089282263390317
465,18.089282263390317
466,17.95221724377732
467,17.95221724377732
468,17.89101228586402
469,17.89101228586402
470,17.706573714603223
471,17.706573714603223
472,17.706573714603223
473,17.494090301682512
474,17.494090301682512
475,17.494090301682512
476,17.494090301682512
477,17.494090301682512
478,17.494090301682512
479,17.494090301682512
480,17.494090301682512
481,17.494090301682512
482,17.494090301682512
483,17.494090301682512
484,17.494090301682512
485,17.494090301682512
486,17.494090301682512
487,17.494090301682512
488,17.494090301682512
489,17.494090301682512
490,17.494090301682512
491,17.494090301682512
492,17.494090301682512
493,17.494090301682512
494,17.494090301682512
495,17.494090301682512
496,17.494090301682512
497,17.494090301682512
498,17.494090301682512
499,17.494090301682512
500,17.325695034726614
501,17.325695034726614
502,17.325695034726614
503,17.325695034726614
504,17.325695034726614
505,17.325695034726614
506,17.325695034726614
507,17.325695034726614
508,17.325695034726614
509,17.325695034726614
510,17.325695034726614
511,17.325695034726614
512,17.325695034726614
513,17.325695034726614
514,17.325695034726614
515,17.325695034726614
516,17.325695034726614
517,17.325695034726614
518,17.325695034726614
519,17.325695034726614
520,17.325695034726614
521,17.325695034726614
522,17.325695034726614
523,17.325695034726614
524,17.325695034726614
525,17.325695034726614
526,17.325695034726614
527,17.325695034726614
528,17.325695034726614
529,17.325695034726614
530,17.325695034726614
531,17.325695034726614
532,17.325695034726614
533,17.325695034726614
534,17.325695034726614
535,17.325695034726614
536,17.325695034726614
537,17.325695034726614
538,17.20304827702523
539,17.20304827702523
540,17.20304827702523
541,17.20304827702523
542,17.20304827702523
543,17.20304827702523
544,17.20304827702523
545,17.20304827702523
546,17.20304827702523
547,17.20304827702523
548,17.20304827702523
549,17.20304827702523
550,17.20304827702523
551,17.20304827702523
552,17.20304827702523
553,17.20304827702523
554,17.20304827702523
555,17.20304827702523
556,17.20304827702523
557,17.20304827702523
558,17.20304827702523
559,17.20304827702523
560,17.20304827702523
561,17.20304827702523
562,17.20304827702523
563,17.20304827702523
564,17.20304827702523
565,17.20304827702523
566,17.20304827702523
567,17.20304827702523
568,17.20304827702523
569,17.20304827702523
570,17.20304827702523
571,17.20304827702523
572,17.20304827702523
573,17.20304827702523
574,17.20304827702523
575,17.20304827702523
576,17.20304827702523
577,17.20304827702523
578,17.20304827702523
579,17.20304827702523
580,17.20304827702523
581,17.20304827702523
582,17.20304827702523
583,17.20304827702523
584,17.20304827702523
585,17.20304827702523
586,17.20304827702523
587,17.20304827702523
588,17.20304827702523
589,17.20304827702523
590,17.20304827702523
591,17.20304827702523
592,17.20304827702523
593,17.20304827702523
594,17.20304827702523
595,17.20304827702523
596,17.20304827702523
597,17.20304827702523
