generation,min_fitness
1,45.735628855259904
2,45.735628855259904
3,44.44900966705245
4,44.026224732600284
5,43.49532519312484
6,43.0278881263137
7,42.67094765757203
8,41.211730072076755
9,41.02956075727915
10,40.94086674613481
11,40.94086674613481
12,38.969620143656314
13,38.969620143656314
14,37.670565269781676
15,37.670565269781676
16,37.670565269781676
17,37.670565269781676
18,37.61103977531731
19,37.49658512924146
20,37.318064958733046
21,37.10020480342124
22,37.10020480342124
23,37.10020480342124
24,37.10020480342124
25,35.143526878267586
26,35.143526878267586
27,34.97236302577367
28,34.97236302577367
29,34.97236302577367
30,34.07259984117818
31,34.07259984117818
32,33.77693717649022
33,33.081489686772976
34,33.081489686772976
35,33.081489686772976
36,32.163519719766995
37,32.163519719766995
38,32.08691711243191
39,31.89820590418222
40,31.89820590418222
41,31.89820590418222
42,30.98920801593173
43,30.98920801593173
44,30.98920801593173
45,30.98438107444777
46,30.98438107444777
47,30.598130537380648
48,30.024590822198412
49,30.024590822198412
50,30.024590822198412
51,30.024590822198412
52,30.024590822198412
53,30.024590822198412
54,30.024590822198412
55,30.024590822198412
56,29.98833303033542
57,29.7116143886645
58,29.7116143886645
59,29.66665389087024
60,29.66665389087024
61,29.66665389087024
62,29.66665389087024
63,29.66665389087024
64,29.66665389087024
65,29.548697253624365
66,28.228605211305382
67,28.228605211305382
68,28.228605211305382
69,28.228605211305382
70,28.228605211305382
71,28.228605211305382
72,28.228605211305382
73,28.228605211305382
74,28.181509560714353
75,28.181509560714353
76,28.181509560714353
77,28.181509560714353
78,28.181509560714353
79,28.181509560714353
80,28.181509560714353
81,28.181509560714353
82,28.181509560714353
83,28.181509560714353
84,28.181509560714353
85,28.181509560714353
86,28.181509560714353
87,27.652463147880265
88,27.652463147880265
89,27.652463147880265
90,27.652463147880265
91,26.967057423067235
92,26.967057423067235
93,26.967057423067235
94,26.967057423067235
95,26.967057423067235
96,26.967057423067235
97,26.967057423067235
98,26.967057423067235
99,26.82488115913658
100,26.82488115913658
101,26.65730210066192
102,26.55836361406655
103,26.55836361406655
104,26.55836361406655
105,26.55836361406655
106,25.895469483285808
107,25.895469483285808
108,25.895469483285808
109,25.895469483285808
110,25.895469483285808
111,25.895469483285808
112,25.895469483285808
113,25.895469483285808
114,25.895469483285808
115,25.895469483285808
116,25.895469483285808
117,25.895469483285808
118,25.895469483285808
119,25.895469483285808
120,25.895469483285808
121,25.89233935876361
122,25.89233935876361
123,25.89233935876361
124,25.89233935876361
125,25.89233935876361
126,25.89233935876361
127,25.89233935876361
128,25.76610505865541
129,25.76610505865541
130,25.76610505865541
131,25.76610505865541
132,25.76610505865541
133,25.09851793666135
134,25.09851793666135
135,25.09851793666135
136,25.09851793666135
137,25.09851793666135
138,25.09851793666135
139,25.09851793666135
140,25.09851793666135
141,25.09851793666135
142,25.09851793666135
143,25.09851793666135
144,25.09851793666135
145,24.9031312695174
146,24.789826211668952
147,24.789826211668952
148,24.222546754600547
149,24.222546754600547
150,24.222546754600547
151,24.222546754600547
152,24.160873816860505
153,24.160873816860505
154,24.160873816860505
155,24.160873816860505
156,24.160873816860505
157,24.160873816860505
158,24.160873816860505
159,24.160873816860505
160,23.979744989982173
161,23.979744989982173
162,23.979744989982173
163,23.979744989982173
164,23.979744989982173
165,23.979744989982173
166,23.925679350397807
167,23.925679350397807
168,23.925679350397807
169,23.925679350397807
170,23.925679350397807
171,23.925679350397807
172,23.925679350397807
173,23.925679350397807
174,23.925679350397807
175,23.925679350397807
176,23.925679350397807
177,23.925679350397807
178,23.925679350397807
179,23.925679350397807
180,23.925679350397807
181,23.925679350397807
182,23.781184099432373
183,23.781184099432373
184,23.781184099432373
185,23.781184099432373
186,23.781184099432373
187,23.781184099432373
188,23.78118409943237
189,23.521078912508184
190,23.521078912508184
191,23.521078912508184
192,23.521078912508184
193,23.521078912508184
194,23.521078912508184
195,23.521078912508184
196,23.521078912508184
197,23.487629949822093
198,23.177287671421148
199,23.177287671421148
200,23.177287671421148
201,23.177287671421148
202,23.177287671421148
203,23.177287671421148
204,23.177287671421148
205,23.177287671421148
206,23.022149015143334
207,23.022149015143334
208,23.022149015143334
209,23.009531677799437
210,23.009531677799437
211,22.898074472034143
212,22.898074472034143
213,22.898074472034143
214,22.89807447203414
215,22.75506424748052
216,22.75506424748052
217,22.626308185398386
218,22.626308185398386
219,22.626308185398386
220,22.626308185398386
221,22.626308185398386
222,22.626308185398386
223,22.15813093403482
224,22.15813093403482
225,22.15813093403482
226,22.15813093403482
227,22.15813093403482
228,22.15813093403482
229,22.15813093403482
230,22.15813093403482
231,22.15813093403482
232,22.15813093403482
233,22.04485240919214
234,21.793944567483145
235,21.793944567483145
236,21.793944567483145
237,21.793944567483145
238,21.793944567483145
239,21.793944567483145
240,21.793944567483145
241,21.793944567483145
242,21.793944567483145
243,21.793944567483145
244,21.688603346047206
245,21.5999482193646
246,21.473364093802026
247,21.473364093802026
248,21.473364093802026
249,21.473364093802026
250,21.029648879374236
251,21.029648879374236
252,21.029648879374236
253,21.029648879374236
254,21.029648879374236
255,21.029648879374236
256,21.029648879374236
257,21.029648879374236
258,20.9520680127582
259,20.9520680127582
260,20.9520680127582
261,20.9520680127582
262,20.9520680127582
263,20.9520680127582
264,20.9520680127582
265,20.9520680127582
266,20.9520680127582
267,20.9520680127582
268,20.9520680127582
269,20.9520680127582
270,20.9520680127582
271,20.9520680127582
272,20.9520680127582
273,20.9520680127582
274,20.9520680127582
275,20.9520680127582
276,20.9520680127582
277,20.9520680127582
278,20.9520680127582
279,20.9520680127582
280,20.9520680127582
281,20.9520680127582
282,20.9520680127582
283,20.585571750448246
284,20.585571750448246
285,20.585571750448246
286,20.585571750448246
287,20.585571750448246
288,20.585571750448246
289,20.585571750448246
290,20.544437861924834
291,20.544437861924834
292,20.544437861924834
293,20.544437861924834
294,20.544437861924834
295,20.544437861924834
296,20.544437861924834
297,20.544437861924834
298,20.544437861924834
299,20.544437861924834
300,20.544437861924834
301,20.544437861924834
302,20.544437861924834
303,20.34355432734553
304,20.34355432734553
305,20.34355432734553
306,20.34355432734553
307,20.34355432734553
308,20.343554327345526
309,20.343554327345526
310,20.343554327345526
311,20.343554327345526
312,20.343554327345526
313,20.343554327345526
314,20.343554327345526
315,20.343554327345526
316,20.343554327345526
317,20.149082319161035
318,20.149082319161035
319,20.149082319161035
320,20.149082319161035
321,20.149082319161035
322,20.149082319161035
323,20.149082319161035
324,20.149082319161035
325,20.149082319161035
326,20.149082319161035
327,20.149082319161035
328,20.149082319161035
329,19.792033324584267
330,19.792033324584267
331,19.792033324584253
332,19.792033324584253
333,19.792033324584253
334,19.792033324584253
335,19.616654995200808
336,19.00313507210676
337,19.00313507210676
338,19.00313507210676
339,19.00313507210676
340,19.00313507210676
341,19.00313507210676
342,18.87097088538635
343,18.87097088538635
344,18.87097088538635
345,18.87097088538635
346,18.87097088538635
347,18.87097088538635
348,18.563151825852835
349,18.563151825852835
350,18.563151825852835
351,18.205574377910285
352,18.205574377910285
353,18.205574377910285
354,18.205574377910285
355,18.205574377910285
356,18.205574377910285
357,18.205574377910285
358,18.205574377910285
359,18.205574377910285
360,18.205574377910285
361,18.205574377910285
362,18.205574377910285
363,18.205574377910285
364,18.205574377910285
365,18.205574377910285
366,18.205574377910285
367,18.205574377910285
368,18.205574377910285
369,18.205574377910285
370,18.205574377910285
371,17.765266747870378
372,17.765266747870378
373,17.765266747870378
374,17.765266747870378
375,17.765266747870378
376,17.765266747870378
377,17.765266747870378
378,17.765266747870378
379,17.765266747870378
380,17.765266747870378
381,17.765266747870378
382,17.765266747870378
383,17.765266747870378
384,17.765266747870378
385,17.765266747870378
386,17.765266747870378
387,17.765266747870378
388,17.765266747870378
389,17.765266747870378
390,17.765266747870378
391,17.765266747870378
392,17.765266747870378
393,17.765266747870378
394,17.765266747870378
395,17.765266747870378
396,17.765266747870378
397,17.765266747870378
398,17.765266747870378
399,17.765266747870378
400,17.765266747870378
401,17.765266747870378
402,17.765266747870378
403,17.765266747870378
404,17.765266747870378
405,17.765266747870378
406,17.765266747870378
407,17.616666494406285
408,17.531791163943108
409,17.531791163943108
